"","CODE","LAT","LONG","POPULATION"
"1044","N3R",43.1680718140625,-80.2688977953125,34290
"1045","N3S",43.1390981875994,-80.2444552170111,24713
"1046","N3T",43.1391528460812,-80.2739958611898,30881
"1047","N3V",43.1852509333333,-80.309687,1617
"1048","N3W",43.0639563388704,-79.940189717608,13717
"1049","N3Y",42.8397647278177,-80.3063415659472,22080
"1050","N4B",42.8525972931035,-80.4868253029557,7803
"1051","N4G",42.8650621538462,-80.7304395852843,18826
"1052","N4K",44.569368920765,-80.9405349499089,28778
"1053","N4L",44.6027450446927,-80.5979944301676,8008
"1054","N4N",44.1521571077505,-81.0206933591682,9751
"1055","N4S",43.1318651041379,-80.7504875765517,31793
"1056","N4T",43.1500924893617,-80.7372959255319,8828
"1057","N4V",43.1168822702703,-80.7214618513513,2444
"1058","N4W",43.7329862882012,-80.952978311412,10515
"1059","N4X",43.2602837368421,-81.1619366842105,9363
"1060","N4Z",43.3651355223881,-80.9875609104478,2427
"1061","N5A",43.3700689064192,-80.9807325042537,30875
"1062","N5C",43.03791888,-80.88474332,14211
"1063","N5H",42.7732934075829,-80.9853870971564,14820
"1064","N5L",42.6822047763158,-81.2183678157895,2967
"1065","N5P",42.7870533889717,-81.1839093338301,19461
"1066","N5R",42.7689786077075,-81.1784774733202,26971
"1067","N5V",43.0119485141388,-81.175205848329,31509
"1068","N5W",42.9915610392365,-81.1951124814422,22862
"1069","N5X",43.034869713885,-81.2569519845722,29442
"1070","N5Y",43.0120838251366,-81.2276897420765,32401
"1071","N5Z",42.9712585429687,-81.207356359375,23660
"1072","N6A",42.9907804343991,-81.252687923925,10050
"1073","N6B",42.985638,-81.2340079363057,10044
"1074","N6C",42.9611233372973,-81.2432092410811,31085
"1075","N6E",42.9350947054674,-81.2243069982363,27909
"1076","N6G",43.0066482845982,-81.2984118180804,35533
"1077","N6H",42.9814176504854,-81.2954068252427,38452
"1078","N6J",42.9574034387895,-81.272660647868,27029
"1079","N6K",42.9529332439024,-81.3196324197689,33237
"1080","N6L",42.9012121793103,-81.2619219793103,1404
"1081","N6M",42.9653672719298,-81.1612164824561,5314
"1082","N6N",42.9285294916667,-81.13561445,731
"1083","N6P",42.9138589265537,-81.2954279152542,7133
"1084","N7A",43.7393873683386,-81.7086850642633,11662
"1085","N7G",42.9568193037975,-81.6234532531646,18041
"1086","N7L",42.4131795180442,-82.1982426100116,24821
"1087","N7M",42.3974747478992,-82.1779205873016,25541
"1088","N7S",42.9866793019417,-82.3628878067961,28226
"1089","N7T",42.9717477605105,-82.3915049061562,26602
"1090","N7V",43.0013544975767,-82.3894278239095,11996
"1091","N7W",42.9708348055556,-82.3234163888889,1948
"1092","N7X",43.0216587636364,-82.3146527454545,1141
"1093","N8A",42.5947941559633,-82.3870236411825,12482
"1094","N8H",42.0457555988235,-82.5990862105882,26680
"1095","N8M",42.1737503922902,-82.8246563287982,10870
"1096","N8N",42.3116158989899,-82.8763322108586,24541
"1097","N8P",42.3290156596859,-82.900953895288,10784
"1098","N8R",42.3063480186567,-82.913819119403,12134
"1099","N8S",42.3297771766423,-82.9484399080292,21863
"1100","N8T",42.3053379918534,-82.9514718472505,17435
"1101","N8V",42.2938196923077,-82.8640555384615,0
"1102","N8W",42.2904929721293,-82.9870133779264,23969
"1103","N8X",42.2956414189017,-83.0173251570881,15306
"1104","N8Y",42.3182360829082,-82.9938942563775,18581
"1105","N9A",42.3085858783113,-83.0241326448675,24110
"1106","N9B",42.2991839009009,-83.0503805801802,16331
"1107","N9C",42.2903680846154,-83.0680228461538,11119
"1108","N9E",42.2656824953395,-83.0248675565912,20501
"1109","N9G",42.2500549727273,-82.9968343272727,19008
"1110","N9H",42.2384926705202,-83.0218669710983,9352
"1111","N9J",42.2332226920415,-83.0838039861592,18544
"1112","N9K",42.29650426,-82.87178028,2360
"1113","N9V",42.1066168909953,-83.0996408909953,19852
"1114","N9Y",42.0415052746365,-82.7235584668821,14487
"1115","P0A",45.6248471515152,-79.2813540606061,16045
"1116","P0B",45.1352338888889,-79.4006689444444,8841
"1117","P0C",45.2607787647059,-79.9358274117647,3614
"1118","P0E",44.8932521111111,-79.4988083888889,2926
"1119","P0G",45.6284010714286,-80.1497242857143,3452
"1120","P0H",46.3688104285714,-79.6703462380952,30624
"1121","P0J",47.5455636818182,-79.9045335454546,21401
"1122","P0K",48.3294802272727,-80.2991231363636,10986
"1123","P0L",50.0905708235294,-82.2726016470588,23952
"1124","P0M",46.9797921754386,-81.7437654561404,48496
"1125","P0N",48.540345,-81.3514854117647,9941
"1126","P0P",45.8721529722222,-82.2580954444445,19024
"1127","P0R",46.3173496875,-83.4059208125,12136
"1128","P0S",47.5400247142857,-84.7727818571428,9628
"1129","P0T",49.2544867894737,-88.5177045789474,30471
"1130","P0V",51.1175566734694,-92.3014432653061,16347
"1131","P0W",48.8183696666667,-93.8707081333333,6879
"1132","P0X",49.5044704444444,-93.6221211111111,8474
"1133","P0Y",49.7014586666667,-94.9756233333333,63
"1134","P1A",46.2927501651235,-79.4361607762346,17247
"1135","P1B",46.3192311411468,-79.45854610523,34094
"1136","P1C",46.3260353084112,-79.4375763084112,2988
"1137","P1H",45.3372971451104,-79.2152900504732,15960
"1138","P1L",45.0431944588235,-79.3124782196078,16082
"1139","P1P",44.932750865,-79.3727389,9865
"1140","P2A",45.347338057072,-80.0269195012407,12602
"1141","P2B",46.3653982829787,-79.9244253787234,9446
"1142","P2N",48.1454894659794,-80.0321551278351,7424
"1143","P3A",46.5202040538543,-80.9456390454066,24602
"1144","P3B",46.4926147550702,-80.9549056879875,14928
"1145","P3C",46.4941415070423,-81.0073457042253,16657
"1146","P3E",46.4667545819265,-80.9983076633565,26887
"1147","P3G",46.4211062616822,-80.9890893457944,3783
"1148","P3L",46.5556689874214,-80.8718309874214,8012
"1149","P3N",46.6097350434783,-81.0089250869565,8022
"1150","P3P",46.6340873366834,-80.9595754321608,15210
"1151","P3Y",46.4136289016393,-81.1357167704918,7502
"1152","P4N",48.4777902140275,-81.3355749833695,27098
"1153","P4P",48.4970698870968,-81.3480640806452,3108
"1154","P4R",48.4758971666667,-81.3782894912281,3320
"1155","P5A",46.378102454,-82.650881782,11348
"1156","P5E",46.2539425555556,-81.7717606518518,5600
"1157","P5N",49.4164698329412,-82.4162987458824,8350
"1158","P6A",46.5140428432631,-84.3034781594867,35692
"1159","P6B",46.5249406368209,-84.3148966830986,23271
"1160","P6C",46.5360253420777,-84.3675220451207,19839
"1161","P7A",48.4522028728814,-89.2167977318952,26689
"1162","P7B",48.4306568859246,-89.2443812217111,27018
"1163","P7C",48.3903195556757,-89.2630797491892,24806
"1164","P7E",48.3744896151659,-89.2782491421801,21469
"1165","P7G",48.4583166100386,-89.2967451930502,9292
"1166","P7J",48.3332940384615,-89.3218961153846,4007
"1167","P7K",48.3686682990654,-89.3620907383178,4307
"1168","P7L",48.204464893617,-89.5229101914894,1898
"1169","P8N",49.7807439011236,-92.8342421910112,10588
"1170","P8T",50.0988283214286,-91.9281468333333,4743
"1171","P9A",48.6122645076628,-93.3968615938697,10371
"1172","P9N",49.77404169,-94.4724209342857,14505
"1173","R0A",49.4206080882353,-96.8280193823529,39436
"1174","R0B",55.1308435,-97.76974276,45474
"1175","R0C",50.9322168714286,-97.6139279857143,51773
"1176","R0E",50.2041336666667,-96.383151122807,42836
"1177","R0G",49.45061078125,-97.93270634375,42736
"1178","R0H",50.1064376756757,-98.4131071621622,15801
"1179","R0J",50.57888975,-100.22316125,26677
"1180","R0K",49.6357050208333,-99.6789431666667,26828
"1181","R0L",51.6532912692308,-100.333563,27986
"1182","R0M",49.6925983137255,-100.872663901961,19792
"1183","R1A",50.1248860776471,-96.928432882353,20913
"1184","R1B",50.082358,-96.934051,212
"1185","R1N",49.9728309735799,-98.2920181545575,16453
"1186","R2C",49.8975487497603,-97.0103239472675,32930
"1187","R2E",49.9721312864865,-97.0292797945946,9090
"1188","R2G",49.9413299193742,-97.0670003730445,32622
"1189","R2H",49.8824516102484,-97.1187082826087,15525
"1190","R2J",49.8657666095017,-97.0748031135574,25072
"1191","R2K",49.9208734769776,-97.085122488784,32838
"1192","R2L",49.9077689605568,-97.1004538352668,14921
"1193","R2M",49.8428149420423,-97.1126428123275,37895
"1194","R2N",49.8107378110345,-97.100593102069,27732
"1195","R2P",49.9563408188153,-97.1670106951219,27925
"1196","R2R",49.9359884377359,-97.2064024377358,20036
"1197","R2V",49.9444571253952,-97.1227634762908,33973
"1198","R2W",49.9176829174664,-97.1332062975048,28736
"1199","R2X",49.9308983766667,-97.16725482,17622
"1200","R2Y",49.8923938435518,-97.2993354968287,19853
"1201","R3A",49.9027636893204,-97.1468954174757,4293
"1202","R3B",49.8964544666667,-97.1418143614815,12596
"1203","R3C",49.891112688326,-97.1406110495595,16463
"1204","R3E",49.9082001713092,-97.1758898830084,18804
"1205","R3G",49.8871599157143,-97.17679429,24830
"1206","R3H",49.9025548525896,-97.2090581394422,127
"1207","R3J",49.8824486688228,-97.2409942315653,26912
"1208","R3K",49.8768397767857,-97.292393171875,12233
"1209","R3L",49.8692774480874,-97.1368565282332,19923
"1210","R3M",49.8649997681347,-97.1634658911917,22101
"1211","R3N",49.8648509273608,-97.1949145762712,16469
"1212","R3P",49.8472582076923,-97.2044521346154,18706
"1213","R3R",49.857430557047,-97.2832883033557,25068
"1214","R3S",49.8393510833333,-97.263675,477
"1215","R3T",49.8151950681818,-97.1546558072391,45631
"1216","R3V",49.766880420765,-97.1590428961749,6194
"1217","R3W",49.9072472528736,-97.0492038735632,6806
"1218","R3X",49.8316438163934,-97.0638437344262,14251
"1219","R3Y",49.8118353053097,-97.1967915265487,11570
"1220","R4A",50.0106087719298,-97.1003196666667,3833
"1221","R4H",49.8726908072289,-97.3781346506024,2290
"1222","R4J",49.8561890434783,-97.3995275217391,925
"1223","R4K",49.8888172083333,-97.5415419583333,956
"1224","R4L",49.9838187037037,-97.7071085185185,1094
"1225","R5A",49.7160991587302,-97.0830528730159,2910
"1226","R5G",49.5277600576441,-96.6898408546366,20128
"1227","R5H",49.6665818513514,-96.6351383513513,5333
"1228","R6M",49.1928871755725,-98.1071143015267,8953
"1229","R6W",49.1782004024024,-97.943987009009,18155
"1230","R7A",49.843764153951,-99.9411425177112,27240
"1231","R7B",49.8389135584577,-99.9765209614428,20371
"1232","R7C",49.8755954716981,-99.9540225471698,2295
"1233","R7N",51.1507330851064,-100.048890969605,10138
"1234","R8A",54.7712129323529,-101.857137655882,5726
"1235","R8N",55.7441318132678,-97.8614129262899,13223
"1236","R9A",53.8166439259259,-101.248266478395,7557
"1237","S0A",51.4030861553398,-102.930254912621,53779
"1238","S0C",49.4088611754386,-103.11023777193,22639
"1239","S0E",52.923959425,-103.832815275,33842
"1240","S0G",50.5240897327586,-104.098519215517,62425
"1241","S0H",50.0836204421053,-106.198171642105,22644
"1242","S0J",54.141460942029,-105.960867333333,48872
"1243","S0K",52.2665489912281,-106.306462605263,80672
"1244","S0L",51.4942116578947,-108.529094447368,30995
"1245","S0M",53.7324523013699,-108.705807794521,47554
"1246","S0N",50.0856580625,-108.541586015625,21388
"1247","S0P",55.4971350833333,-102.436302583333,7640
"1248","S2V",50.74113028,-104.83067688,730
"1249","S3N",51.209581794686,-102.46974375,17930
"1250","S4A",49.142637287234,-102.990288212766,12218
"1251","S4H",49.6679797836257,-103.854287495614,11153
"1252","S4L",50.442653755102,-104.435017142857,4696
"1253","S4N",50.4532670638012,-104.570326014103,29456
"1254","S4P",50.4494297411348,-104.602147190307,13082
"1255","S4R",50.4784250096212,-104.62405348166,34587
"1256","S4S",50.4161141333809,-104.620359338088,33861
"1257","S4T",50.4585015822785,-104.644548385743,31971
"1258","S4V",50.4321233919129,-104.549841916019,24082
"1259","S4W",50.421042238806,-104.647170597015,510
"1260","S4X",50.4916147477124,-104.671769724183,23786
"1261","S4Y",50.4778130470588,-104.689573752941,3329
"1262","S4Z",50.4554946666667,-104.5418316,459
"1263","S6H",50.3930576271732,-105.547537837733,28072
"1264","S6J",50.4147936173913,-105.538971147826,4626
"1265","S6K",50.3792403703704,-105.583674888889,1066
"1266","S6V",53.1959011455696,-105.73850700443,40964
"1267","S6W",53.0797581,-105.8306453,17
"1268","S6X",53.1932158888889,-105.824246805556,1653
"1269","S7H",52.1151172978339,-106.615402309567,35836
"1270","S7J",52.0979321877395,-106.625627454023,31368
"1271","S7K",52.1556482855392,-106.639326167279,38721
"1272","S7L",52.1418010320334,-106.70254152507,38684
"1273","S7M",52.1304709424269,-106.723187609389,30525
"1274","S7N",52.1340448819939,-106.608680196338,28546
"1275","S7P",52.1948178139535,-106.63044244186,172
"1276","S7R",52.154536973913,-106.688567252174,2568
"1277","S7S",52.1524556287879,-106.590815265152,5919
"1278","S7T",52.0633915891473,-106.623539868217,6000
"1279","S7V",52.1062967,-106.569867109091,7096
"1280","S7W",52.1517032213115,-106.564359040984,5265
"1281","S9A",52.7783302380336,-108.295004182406,14986
"1282","S9H",50.2872799214953,-107.797135926168,17409
"1283","S9V",53.2746631051402,-110.009209016355,11936
"1284","S9X",54.12776589,-108.43520373,7760
"1285","T0A",54.4229765098039,-111.838363088235,53574
"1286","T0B",53.0478881858407,-111.704644513274,62661
"1287","T0C",52.7040026901408,-113.209866352113,60451
"1288","T0E",53.5375591857143,-115.534324628571,41713
"1289","T0G",54.8730215441176,-114.530803735294,43274
"1290","T0H",56.184535875,-118.033064354167,81716
"1291","T0J",51.0522690510204,-111.967591163265,48728
"1292","T0K",49.5422609666667,-112.7212492,54122
"1293","T0L",50.6214501184211,-113.9740725,55444
"1294","T0M",51.9538100632911,-114.12333664557,67012
"1295","T0P",57.221108,-111.600401833333,2851
"1296","T0V",59.8622089285714,-111.630975214286,10
"1297","T1A",50.0356162660767,-110.680756700295,25552
"1298","T1B",50.0069274200477,-110.656885711217,29851
"1299","T1C",50.0602357251908,-110.680127251908,9009
"1300","T1G",49.7912812482759,-112.142835986207,10545
"1301","T1H",49.7133191606218,-112.819279965211,25137
"1302","T1J",49.6924150437811,-112.827173981095,17674
"1303","T1K",49.678482007129,-112.833235995463,43467
"1304","T1L",51.1778123333333,-115.569275574713,7584
"1305","T1M",49.7390587857143,-112.632025616883,9629
"1306","T1P",51.0532352857143,-113.3945218125,15266
"1307","T1R",50.5736382026578,-111.905375953488,16462
"1308","T1S",50.7196915595855,-113.963505593264,28732
"1309","T1V",50.5841701575092,-113.869413952381,15240
"1310","T1W",51.0845291333333,-115.344831885185,12662
"1311","T1X",51.0584590681818,-113.841659878788,16599
"1312","T1Y",51.0750076049285,-113.967916107313,54571
"1313","T1Z",50.9894475714286,-113.850937,68
"1314","T2A",51.0530187674419,-113.976624199612,56898
"1315","T2B",51.0276190395778,-113.996476766491,22731
"1316","T2C",50.9875150719844,-113.993769879377,19219
"1317","T2E",51.0669634515235,-114.040415883102,32555
"1318","T2G",51.0346380751812,-114.049044769022,12349
"1319","T2H",50.9967629408946,-114.056133148562,8512
"1320","T2J",50.9449986498952,-114.038822414396,46722
"1321","T2K",51.0954688938776,-114.068376151837,34319
"1322","T2L",51.0888355571726,-114.120476738046,12887
"1323","T2M",51.0645503441423,-114.086372183054,19445
"1324","T2N",51.0633574565884,-114.096291374872,23247
"1325","T2P",51.0540481541389,-114.069024859182,12305
"1326","T2R",51.0445376763848,-114.073132947522,12645
"1327","T2S",51.0297608722741,-114.072885339564,14368
"1328","T2T",51.0361472949527,-114.095737051262,27337
"1329","T2V",50.9830672159848,-114.095494569933,32351
"1330","T2W",50.9483529583673,-114.106671156735,42689
"1331","T2X",50.9020616433566,-114.047933507692,34049
"1332","T2Y",50.9123093188248,-114.095065665941,57965
"1333","T2Z",50.923290403397,-113.972429585987,55742
"1334","T3A",51.1190033970468,-114.144944968827,52765
"1335","T3B",51.0857111790917,-114.176344459297,35892
"1336","T3C",51.0465250106101,-114.112359295756,22173
"1337","T3E",51.0248231120747,-114.118075092728,38787
"1338","T3G",51.1347841871921,-114.1917628867,57277
"1339","T3H",51.0447703870674,-114.188502690346,62084
"1340","T3J",51.1129781089005,-113.951688625131,65518
"1341","T3K",51.1474234924242,-114.077735015993,72609
"1342","T3L",51.1203942065934,-114.231910778022,29085
"1343","T3M",50.8930908220065,-113.972667229773,17635
"1344","T3N",51.142250787234,-113.966050670213,2035
"1345","T3P",51.1745247523809,-114.109994904762,6304
"1346","T3R",51.1675744557522,-114.18831349115,12446
"1347","T3S",50.9891982,-113.946388133333,330
"1348","T3Z",51.0808877643885,-114.316402661871,10397
"1349","T4A",51.2797447720798,-113.986392042735,10783
"1350","T4B",51.2893657040359,-114.027208520179,33992
"1351","T4C",51.2178304136253,-114.477275484185,22350
"1352","T4E",52.2447548918919,-113.715778756757,850
"1353","T4G",52.0265871028037,-113.953774098131,11861
"1354","T4H",51.7967543449782,-114.111677816594,10789
"1355","T4J",52.6719479206349,-113.584750174603,10259
"1356","T4L",52.46371196793,-113.739085268222,15887
"1357","T4N",52.264741837358,-113.812545558239,32888
"1358","T4P",52.2917340491573,-113.818295738764,27573
"1359","T4R",52.2543046374368,-113.774467077572,33673
"1360","T4S",52.2955284742547,-114.057405230352,17360
"1361","T4T",52.3684925863874,-114.89894817801,15112
"1362","T4V",53.0129485080558,-112.836611950591,19167
"1363","T4X",53.3580285636364,-113.417238690909,13284
"1364","T5A",53.5777958509317,-113.433970331263,33829
"1365","T5B",53.5558185870348,-113.479128744298,15561
"1366","T5C",53.5840396401799,-113.47403243928,16181
"1367","T5E",53.5827779858804,-113.508605290698,30726
"1368","T5G",53.5609181243942,-113.506794919225,12323
"1369","T5H",53.5448638863362,-113.495698304716,26205
"1370","T5J",53.5276169413119,-113.498849812428,4293
"1371","T5K",53.5356621485714,-113.510162786667,22165
"1372","T5L",53.5851212376963,-113.546636413613,16400
"1373","T5M",53.5659398500669,-113.548714771084,14450
"1374","T5N",53.5569436765499,-113.543511799191,14367
"1375","T5P",53.559793836689,-113.572905459732,20240
"1376","T5R",53.5416232169898,-113.557144182825,25444
"1377","T5S",53.5520064597403,-113.640187997403,2885
"1378","T5T",53.5157761511076,-113.638887951741,59004
"1379","T5V",53.5811426626506,-113.591426024096,122
"1380","T5W",53.5412800020747,-113.447830298755,20507
"1381","T5X",53.6033981187625,-113.537618799401,36989
"1382","T5Y",53.6066218521739,-113.405610330435,36578
"1383","T5Z",53.5954134791319,-113.519640262104,26315
"1384","T6A",53.5327192506849,-113.448881589041,14710
"1385","T6B",53.5174776860987,-113.431880880419,9182
"1386","T6C",53.5218343789847,-113.460118004723,19936
"1387","T6E",53.5096018610197,-113.479755181743,22138
"1388","T6G",53.5030047495362,-113.51961987013,11824
"1389","T6H",53.5076337649219,-113.51207340955,31184
"1390","T6J",53.4733493510878,-113.504919175544,46809
"1391","T6K",53.464869003937,-113.447885368766,29564
"1392","T6L",53.4621694758983,-113.414208513585,52290
"1393","T6M",53.4874409337607,-113.643051485043,22417
"1394","T6N",53.4607413934426,-113.485994286885,10
"1395","T6P",53.5030972783019,-113.382851943396,1872
"1396","T6R",53.4598821007634,-113.578569329771,40934
"1397","T6S",53.5626398923077,-113.362961476923,37
"1398","T6T",53.4704480503145,-113.390109742138,24190
"1399","T6V",53.6154343888889,-113.580005976852,15171
"1400","T6W",53.4257769822785,-113.549845797468,22006
"1401","T6X",53.4390448934708,-113.469012216495,16954
"1402","T7A",53.2258383485714,-114.969359102857,12045
"1403","T7E",53.5842236020408,-116.417281209184,12767
"1404","T7N",54.1055706355932,-114.400644169492,7836
"1405","T7P",54.1547253409091,-113.855727743506,7766
"1406","T7S",54.1185534739583,-115.670903052083,12233
"1407","T7V",53.4049559333333,-117.570230083333,10440
"1408","T7X",53.5485996168831,-113.899521603896,34870
"1409","T7Y",53.4410389315069,-113.845197917808,6336
"1410","T7Z",53.5265182890995,-114.010773805687,23429
"1411","T8A",53.525984379107,-113.292173998315,44954
"1412","T8B",53.4801012264151,-113.29069504717,6419
"1413","T8C",53.4612196666667,-113.203092388889,4414
"1414","T8E",53.5154962913907,-113.134676774834,8189
"1415","T8G",53.47353926,-113.01025098,5064
"1416","T8H",53.5519388894009,-113.280323665899,22995
"1417","T8L",53.7021020054645,-113.222227105191,21254
"1418","T8N",53.6436739933921,-113.632724427313,61544
"1419","T8R",53.7909279435898,-113.638807661538,12813
"1420","T8S",56.231582328125,-117.288442291667,8349
"1421","T8T",53.6288311363636,-113.673326590909,5362
"1422","T8V",55.1709673754131,-118.795485840053,35773
"1423","T8W",55.1301169491525,-118.75334399435,14888
"1424","T8X",55.169343411215,-118.744416630841,12446
"1425","T9A",52.9725647160305,-113.375662664122,15451
"1426","T9C",53.4958686011905,-112.056149553571,6925
"1427","T9E",53.267808236616,-113.546928428288,27076
"1428","T9G",53.35637656917,-113.723864252964,6510
"1429","T9H",56.706018598773,-111.375786411043,27096
"1430","T9J",56.708351,-111.37418801,4535
"1431","T9K",56.7290424342984,-111.458098427617,32434
"1432","T9M",54.4341894904215,-110.213973781609,17417
"1433","T9N",54.254699615873,-110.765156047619,10821
"1434","T9S",54.6984161387283,-113.307103774566,7458
"1435","T9V",53.2755725587302,-110.026167687302,18951
"1436","T9W",52.8400085771429,-110.84563508,7714
"1437","T9X",53.3536247945946,-110.884920659459,5659
"1438","V0A",50.9340641333333,-116.6130572,13197
"1439","V0B",49.5527351917808,-115.845489876712,31610
"1440","V0C",56.9840537391304,-122.566451021739,27439
"1441","V0E",50.8354952654867,-119.384911513274,64561
"1442","V0G",49.6622222444444,-117.646722044444,25770
"1443","V0H",49.3545478860759,-119.25143856962,51870
"1444","V0J",54.7066636794872,-125.685289192308,53578
"1445","V0K",51.3182455862069,-121.384504241379,32533
"1446","V0L",51.9108379230769,-123.439570730769,4846
"1447","V0M",49.3532894054054,-122.210394783784,11207
"1448","V0N",49.7899428,-124.131422537931,76287
"1449","V0P",50.1651205,-125.33630384375,7029
"1450","V0R",49.0548596814159,-124.196506823009,63089
"1451","V0S",48.58414971875,-123.83589346875,268
"1452","V0T",53.2806104666667,-129.200640533333,8830
"1453","V0V",53.9282731481481,-129.458649296296,2202
"1454","V0W",59.57430275,-133.15298375,386
"1455","V0X",49.2553509038462,-120.880335134615,19974
"1456","V1A",49.6763622616633,-115.974879614604,7574
"1457","V1B",50.2464793290323,-119.238117774194,20468
"1458","V1C",49.5166403757039,-115.767318360418,24355
"1459","V1E",50.6912347160494,-119.277338720679,19133
"1460","V1G",55.7619313659731,-120.238563821297,14539
"1461","V1H",50.2385314067164,-119.369186100746,12423
"1462","V1J",56.2457073243243,-120.837795240064,23959
"1463","V1K",50.1181438986486,-120.789866310811,9772
"1464","V1L",49.4977135110544,-117.278588234694,16512
"1465","V1M",49.1700781873016,-122.604951920635,30664
"1466","V1N",49.3073268803763,-117.662985544355,12169
"1467","V1P",49.8834017985075,-119.31814938806,7088
"1468","V1R",49.0988785689655,-117.705271909814,9989
"1469","V1S",50.6307212931034,-120.391090375,10530
"1470","V1T",50.2638381131408,-119.272144288745,27120
"1471","V1V",49.9219675923261,-119.436702604317,18855
"1472","V1W",49.8325752623529,-119.473956148235,31679
"1473","V1X",49.895297076087,-119.392333099275,32197
"1474","V1Y",49.8813859746981,-119.478894139735,31344
"1475","V1Z",49.8865558411669,-119.5503443047,13381
"1476","V2A",49.4865186254802,-119.582924434699,36594
"1477","V2B",50.7093341452255,-120.373818702918,37512
"1478","V2C",50.6680659484979,-120.286603666094,22781
"1479","V2E",50.6356570676056,-120.343665957746,14076
"1480","V2G",52.1338437665094,-122.135539998821,18409
"1481","V2H",50.7242224157303,-120.290984780899,6066
"1482","V2J",52.9788832228571,-122.482327729796,23107
"1483","V2K",53.9780118308026,-122.787820996746,20478
"1484","V2L",53.9033182142857,-122.748051679104,9470
"1485","V2M",53.9213586234204,-122.794090577928,23054
"1486","V2N",53.8676360076857,-122.774047378309,30969
"1487","V2P",49.1720549599141,-121.94486665927,34689
"1488","V2R",49.1119279364929,-121.974793002844,44088
"1489","V2S",49.0477946789544,-122.284058510054,46674
"1490","V2T",49.0497356122449,-122.34102107483,52912
"1491","V2V",49.1491877183544,-122.304823352848,31985
"1492","V2W",49.1993564013605,-122.516463761905,16376
"1493","V2X",49.2199079873284,-122.611497631996,46460
"1494","V2Y",49.1300649664179,-122.645305895522,23950
"1495","V2Z",49.0621465751174,-122.600481286385,15090
"1496","V3A",49.0887931786815,-122.655155326556,40689
"1497","V3B",49.2770118864443,-122.767679934705,49852
"1498","V3C",49.2551432194016,-122.785400086129,37575
"1499","V3E",49.294750405,-122.785081513333,33970
"1500","V3G",49.0626193325635,-122.210506988453,23259
"1501","V3H",49.2871992877778,-122.854937607778,36534
"1502","V3J",49.2595179232506,-122.865683781038,39659
"1503","V3K",49.2407952642311,-122.855032919286,29992
"1504","V3L",49.2175237405063,-122.905399118143,25743
"1505","V3M",49.1995116184874,-122.933262068908,40183
"1506","V3N",49.2230822803398,-122.935267692961,37216
"1507","V3R",49.1901864148936,-122.806981331915,55219
"1508","V3S",49.1128583601673,-122.766673004182,105549
"1509","V3T",49.190182937564,-122.849021165814,33444
"1510","V3V",49.1800153731778,-122.871355358601,46707
"1511","V3W",49.1347850345369,-122.856458401884,89171
"1512","V3X",49.1120295746141,-122.855800950257,21830
"1513","V3Y",49.2231437265416,-122.688444176944,17982
"1514","V4A",49.0403103712256,-122.830904162818,36012
"1515","V4B",49.0262135081967,-122.802412784543,19339
"1516","V4C",49.154996798098,-122.908512209949,41812
"1517","V4E",49.1238254914894,-122.905012691489,12120
"1518","V4G",49.1351460175439,-122.993657745614,97
"1519","V4K",49.0914636245443,-123.073661769137,24439
"1520","V4L",49.0246029003115,-123.056023451713,7833
"1521","V4M",49.0196390632911,-123.080614099684,14287
"1522","V4N",49.1692656870915,-122.75278627451,68420
"1523","V4P",49.0543516499069,-122.80625183054,12143
"1524","V4R",49.232639870801,-122.559637950904,13221
"1525","V4S",49.1807676956522,-122.370040791304,6493
"1526","V4T",49.8376369481982,-119.639514117117,25267
"1527","V4V",50.040842436747,-119.456287253012,13701
"1528","V4W",49.0699721414634,-122.499700331707,19411
"1529","V4X",49.0740687742857,-122.399681237143,10917
"1530","V4Z",49.1229049714286,-121.859863857143,3924
"1531","V5A",49.264097867801,-122.94197464267,23803
"1532","V5B",49.2731058635762,-122.976898550993,22312
"1533","V5C",49.2760021852198,-123.007400594013,28373
"1534","V5E",49.2261709969605,-122.957140238602,26291
"1535","V5G",49.2477644519231,-122.999745237637,19205
"1536","V5H",49.2300244268126,-122.99822976197,35943
"1537","V5J",49.213523428066,-122.994860270047,20331
"1538","V5K",49.2790744340321,-123.041219545006,22545
"1539","V5L",49.2782085555556,-123.066402056209,18454
"1540","V5M",49.2608412956403,-123.074912870572,22729
"1541","V5N",49.2561309761647,-123.078876910076,33157
"1542","V5P",49.2245904439891,-123.079261065574,32082
"1543","V5R",49.2400944556701,-123.055038757732,45899
"1544","V5S",49.2198358148148,-123.045988119342,27736
"1545","V5T",49.2620236839827,-123.09767004329,21905
"1546","V5V",49.2493293072139,-123.096773879353,23132
"1547","V5W",49.2323846621622,-123.095756633446,19219
"1548","V5X",49.2166891202703,-123.098722472973,28509
"1549","V5Y",49.2523555948963,-123.108421848485,13160
"1550","V5Z",49.2519607936726,-123.117161518569,21413
"1551","V6A",49.2788340302572,-123.093460072617,17674
"1552","V6B",49.2789007336364,-123.112576690909,24814
"1553","V6C",49.2835645828343,-123.116277734531,1995
"1554","V6E",49.2852114647482,-123.124006002878,25385
"1555","V6G",49.2894726126316,-123.135081305263,25427
"1556","V6H",49.2572377817337,-123.123340034056,17046
"1557","V6J",49.260379119863,-123.139220517123,21206
"1558","V6K",49.2647855976096,-123.150511625498,25556
"1559","V6L",49.2495510245536,-123.153017205357,10833
